timestamp,x,y,z,qw,qx,qy,qz
506.883,-0.109882622,3.174635883,1.032991491,0.747198339,0.590959726,-0.019770058,-0.303431027
506.95,-0.049786724,3.177224294,1.04653242,0.755657445,0.588175565,-0.051370149,-0.283535602
507.05,0.01023827,3.176573177,1.017909722,0.749980628,0.595794314,-0.030921054,-0.285660781
507.15,0.075596571,3.173387481,1.014653068,0.746676974,0.612091212,-0.012132352,-0.260135831
507.284,0.225592791,3.163501077,1.074127672,0.762093486,0.616647803,-0.039871438,-0.19331134
507.351,0.281044229,3.155470308,1.067979856,0.763072828,0.615499867,-0.017918056,-0.196363733
507.451,0.338075152,3.136230154,1.051887769,0.76432372,0.602552866,-0.009086688,-0.229470534
507.551,0.431002319,3.152255479,1.044071212,0.767783363,0.599393037,0.016535277,-0.22575048
507.618,0.517015702,3.168399329,1.033056557,0.769358697,0.601590962,0.041890685,-0.210762143
507.719,0.554150924,3.186798805,1.066158145,0.771833792,0.606591323,-0.038959507,-0.186552196
507.819,0.63240862,3.238478146,1.069718478,0.767244983,0.61844456,-0.037804526,-0.165626931
507.919,0.733525621,3.191359167,1.083284781,0.764380186,0.609110721,-0.078102622,-0.196486746
508.019,0.797817839,3.192413805,1.046609833,0.755668532,0.604777627,-0.03715097,-0.248654171
508.153,0.921339961,3.216721642,1.039484068,0.764528619,0.604116456,-0.001203991,-0.224806248
508.387,1.12139735,3.196597881,1.054968129,0.753848967,0.637106467,0.001763747,-0.160636155
508.487,1.137296023,3.229771239,1.095506687,0.765753366,0.636687327,-0.029997401,-0.085739058
508.587,1.249195481,3.193202928,1.08802435,0.779384684,0.614082604,-0.006994488,-0.124149696
508.754,1.327482962,3.216842398,1.063690648,0.783196009,0.59909791,0.018298073,-0.165381033
508.82,1.332543758,3.27893963,1.050768505,0.800470786,0.583571775,0.039344345,-0.130929473
508.954,1.447833288,3.278915141,1.064514903,0.777934321,0.608887977,0.010163511,-0.154823534
509.22,1.621952117,3.352333618,1.08472811,0.775774801,0.609616613,-0.008126924,-0.162711388
509.32,1.657745052,3.354914963,1.056669968,0.766438839,0.607014972,0.041497974,-0.205869493
509.387,1.699196185,3.364430498,1.07353104,0.789084355,0.588087221,0.017262735,-0.176638892
509.487,1.772784018,3.369955411,1.071367013,0.789515011,0.587395846,-0.009665683,-0.177591505
509.621,1.867392938,3.365455431,1.051497149,0.778394437,0.598178647,-0.005563392,-0.190403403
509.755,1.969892388,3.347255518,1.07003481,0.768220012,0.616677497,-0.014598759,-0.171270996
509.855,2.062857698,3.356095906,1.093001677,0.77695632,0.612882656,-0.028849619,-0.141001513
509.955,2.099373204,3.383385846,1.087554155,0.770906502,0.617481812,0.017165783,-0.155321321
510.055,2.145035557,3.369343136,1.083340412,0.776884963,0.603699557,0.013886058,-0.178336136
510.156,2.225313956,3.378317508,1.083468789,0.783766708,0.596597977,-0.006749515,-0.172438524
510.222,2.248437729,3.385881056,1.041094325,0.777296575,0.593071393,0.013086198,-0.209535462
510.323,2.358523581,3.390738291,1.063961877,0.771423771,0.603709325,-0.010141599,-0.20084214
510.423,2.404384235,3.386715969,1.068434829,0.776106081,0.596183695,-0.033643802,-0.202712722
510.589,2.536748059,3.395234213,1.086433348,0.76837851,0.591822622,-0.038588544,-0.240523124
510.689,2.596996371,3.375481351,1.087266505,0.767704789,0.590652879,-0.04398031,-0.244589997
510.789,2.66824105,3.354094196,1.080566624,0.764239395,0.587504851,-0.075485006,-0.255104315
510.889,2.702813496,3.349759969,1.034720335,0.737786258,0.613879069,-0.054541182,-0.275407309
510.989,2.778196723,3.322149193,1.05452299,0.749175717,0.611459592,-0.042946301,-0.251014995
511.089,2.907254058,3.286523051,1.094794601,0.77136721,0.600068196,-0.052776881,-0.205244703
511.223,2.985728389,3.287197886,1.078670102,0.763644083,0.608087418,0.00300981,-0.216952408
511.323,3.03654037,3.269434313,1.073610947,0.761607245,0.610430332,0.012406131,-0.217198762
511.423,3.100912097,3.261285667,1.067101032,0.763624237,0.61278795,0.013777026,-0.202926456
511.523,3.164197171,3.266059411,1.061419668,0.766704591,0.614747051,0.016069412,-0.184368945
511.623,3.247429338,3.258596371,1.069695798,0.77422147,0.60551482,-0.014588973,-0.183630283
511.756,3.363279062,3.271477662,1.097958796,0.773579609,0.600915763,-0.087949348,-0.180941279
511.856,3.395335617,3.254941869,1.087986189,0.760317792,0.60249114,-0.092131726,-0.224572986
511.956,3.483788856,3.268496523,1.085162385,0.774851023,0.596855145,-0.045911963,-0.203130302
512.056,3.543022902,3.27480396,1.055357322,0.772914621,0.595237572,0.002227088,-0.219750451
512.156,3.617292048,3.274026628,1.039351045,0.777542047,0.594869848,0.000550089,-0.203857615
512.222,3.681154594,3.273133565,1.064232881,0.774509731,0.605168643,-0.029860661,-0.181697359
512.322,3.745115157,3.267389814,1.065628633,0.766454619,0.619217195,-0.020996556,-0.169341449
512.423,3.827768917,3.269191331,1.09835955,0.780680966,0.613982463,-0.02348578,-0.114066569
512.556,3.904146232,3.270133873,1.069108801,0.785448564,0.599980415,0.035874354,-0.147672225
512.623,3.956487418,3.28972694,1.067071425,0.791916334,0.592062835,0.062668857,-0.13565668
512.723,4.067241832,3.276973445,1.066359298,0.793872415,0.590755501,0.04095532,-0.138192579
512.79,4.107496908,3.302709143,1.068481909,0.793155987,0.598122532,0.027045475,-0.111452044
512.89,4.172749549,3.340656535,1.076334544,0.794954078,0.59920532,0.028969978,-0.090342345
512.99,4.256129076,3.382318457,1.080127245,0.788569842,0.60824561,0.02168765,-0.087889293
513.091,4.35794443,3.389940586,1.089776081,0.77587975,0.620621334,-8.97E-05,-0.113312691
513.224,4.423530856,3.394670946,1.068356184,0.779633171,0.606506814,0.028133987,-0.153395184
513.324,4.491213954,3.45834787,1.028531551,0.78909478,0.592683618,0.075315383,-0.14276957
513.391,4.542198232,3.448669435,1.05749489,0.772415789,0.622097158,0.0119411,-0.127382831
513.458,4.600224389,3.449149439,1.057318268,0.767612159,0.628960794,0.01511854,-0.122275602
513.558,4.697891646,3.457544611,1.073907378,0.765276286,0.638249994,0.01341504,-0.082517801
513.658,4.789625571,3.46195338,1.077692188,0.771153442,0.632056396,0.022766459,-0.072861311
513.724,4.824344156,3.458258207,1.09482593,0.781798568,0.618836462,0.009162684,-0.075818716
513.791,4.863066945,3.464685615,1.063299506,0.786493918,0.6029468,0.05201236,-0.123195733
513.891,4.921326672,3.475465102,1.061764445,0.794405395,0.592694277,0.04414421,-0.125239176
514.157,5.085377414,3.542897089,1.020319139,0.784646093,0.605938052,0.060305035,-0.116330945
514.291,5.227095847,3.573421595,1.061204615,0.788087147,0.607587248,0.001451602,-0.098763751
514.357,5.291652313,3.57746473,1.067940218,0.782898268,0.610436353,0.001633067,-0.120146138
514.457,5.334554375,3.582715234,1.049179081,0.776419615,0.611013644,0.028022267,-0.151821145
514.59,5.431802351,3.599562993,1.035021118,0.78363426,0.599306345,0.039111354,-0.158806656
514.724,5.498951165,3.635225127,1.055800527,0.760837172,0.640364948,0.036506098,-0.098624719
514.824,5.610042404,3.613186044,1.053422003,0.760531526,0.639499702,0.047166252,-0.102016049
514.924,5.662705738,3.62600911,1.065686546,0.770077585,0.633119294,0.050129186,-0.060229036
515.023,5.705316525,3.621657524,1.059512173,0.778270842,0.620129808,0.050296494,-0.084875085
515.09,5.751145457,3.634412465,1.048834046,0.772465429,0.62038181,0.076709332,-0.111978793
515.29,5.812669316,3.628586916,1.010696707,0.79325639,0.580273722,0.090410803,-0.160787418
515.39,5.906278741,3.678517171,1.036339026,0.799083127,0.586104101,0.078605013,-0.108486819
515.49,5.959343956,3.727169193,1.055537651,0.795119386,0.598615835,0.069502633,-0.067923693
515.59,6.016925643,3.748962324,1.066804317,0.783689737,0.614441959,0.044720948,-0.079319043
515.623,6.020383851,3.745589212,1.024191365,0.784328547,0.605539636,0.068224036,-0.116172115
515.723,6.120383073,3.743396184,1.064370235,0.773348307,0.621819979,0.010104253,-0.123167426
515.923,6.199061066,3.765668222,1.037845594,0.776955136,0.599878202,0.049498057,-0.184490656
516.389,6.543676351,3.760295776,1.04589745,0.791769591,0.59174667,0.048902177,-0.143336566
516.489,6.601133866,3.724186205,1.040127301,0.784880025,0.585996648,0.038555452,-0.197698637
516.622,6.689788062,3.734169525,1.022755797,0.781833581,0.581222036,0.058485459,-0.217937258
516.689,6.741905968,3.733828005,1.020278494,0.78532222,0.580935218,0.054715746,-0.206856159
516.789,6.822636234,3.748614373,1.031863344,0.793380304,0.581426037,0.046066896,-0.174267891
516.922,6.93600836,3.769900468,1.031793706,0.790597575,0.582887122,0.038089619,-0.183704266
517.022,7.097739028,3.762228021,1.071047516,0.774711181,0.597434127,0.001703928,-0.207104195
517.189,7.181254718,3.754083728,1.076335766,0.776818264,0.589986824,-0.00190477,-0.22014837
517.422,7.2300915,3.718128726,1.059099766,0.762346212,0.617871821,-0.004772409,-0.1924575
517.555,7.391588139,3.719867155,1.057960406,0.758394593,0.628316639,0.02525659,-0.171516608
517.655,7.438948771,3.700233774,1.081564694,0.766849698,0.622979136,-0.004895746,-0.154319695
517.755,7.492535502,3.688974295,1.061655161,0.757289427,0.623395621,0.030138808,-0.192307762
517.822,7.535371082,3.653139284,1.078716171,0.756358904,0.621702581,-0.004840904,-0.203429779
517.922,7.584584297,3.619239286,1.056111253,0.753919755,0.601329892,-0.00455169,-0.264549894
518.022,7.659638924,3.66521325,1.051755505,0.773718582,0.588806196,0.019062897,-0.233030952
518.121,7.706823632,3.657739521,1.037512532,0.758116058,0.607589009,0.003501103,-0.236819298
518.221,7.790136576,3.663897268,1.073148147,0.778484639,0.591586238,-0.02520315,-0.208211891
518.321,7.879341665,3.662873439,1.083739793,0.789485925,0.566029351,-0.061743732,-0.229151609
518.421,7.904591495,3.667133033,1.086228461,0.76430806,0.593243872,-0.077859029,-0.240484655
518.488,7.999143138,3.658413969,1.079194528,0.777827269,0.570196065,-0.033209836,-0.262218027
518.588,8.043708381,3.649125465,1.059800904,0.778329392,0.564584706,-0.008941098,-0.274531463
518.688,8.099371518,3.649281127,1.03179001,0.77480511,0.564479983,0.025484542,-0.283531177
518.754,8.122717941,3.627742761,1.045099067,0.746882111,0.605325355,-0.024110306,-0.274166045
518.854,8.224480758,3.593891034,1.055366123,0.761096881,0.602213049,-0.02560687,-0.239614834
518.921,8.28214756,3.591160437,1.062072052,0.757429227,0.614786327,-0.013842698,-0.219424518
519.021,8.35788646,3.595555231,1.090715636,0.770184553,0.612004469,-0.029616046,-0.177169902
519.121,8.402371491,3.561842212,1.053575563,0.744858273,0.620937112,0.018684281,-0.24346284
519.221,8.468444668,3.533678697,1.047560947,0.750928493,0.60212101,0.031122015,-0.269421803
519.321,8.546244998,3.549773502,1.045757759,0.754332813,0.609037114,0.036554416,-0.242321225
519.421,8.620544902,3.569819066,1.048259342,0.765559258,0.60531574,0.020246243,-0.217029875
519.521,8.691994334,3.570796687,1.067322288,0.777972907,0.594682529,-0.003945749,-0.202719701
519.621,8.75443484,3.558760134,1.045496294,0.770797706,0.594090152,-0.021426135,-0.22906049
519.72,8.816871683,3.561999543,1.064540509,0.75170848,0.610986456,-0.040220343,-0.244973947
519.787,8.882192743,3.577219884,1.075188967,0.774458522,0.58979785,-0.017470845,-0.228138694
519.887,8.94487405,3.571238073,1.050241962,0.767581615,0.587166413,0.015824917,-0.256522199
519.987,8.995049307,3.544914429,1.006913104,0.750630327,0.587381127,0.03877872,-0.300056221
520.087,9.12502434,3.541620365,1.049617724,0.780124731,0.582803358,-0.007942455,-0.227338001
520.22,9.193604978,3.546674435,1.036960015,0.767406316,0.607360886,0.0185043,-0.204592009
520.32,9.299255132,3.531397957,1.076084187,0.782912655,0.601686732,0.004211414,-0.158123734
520.42,9.343575047,3.518452036,1.046836415,0.775056533,0.597195855,0.047160373,-0.201048205
520.52,9.428085514,3.510919672,1.054014237,0.788304297,0.580661804,0.041522146,-0.199208725
520.62,9.485589502,3.542681414,1.033627364,0.796656445,0.569095258,0.079157725,-0.187625026
520.72,9.545479195,3.531816695,1.020503723,0.781440095,0.59247873,0.041331009,-0.191342832
520.82,9.662108578,3.536908675,1.043928252,0.778983395,0.5990064,0.0236525,-0.183893347
520.953,9.772582217,3.561612925,1.074362611,0.775833043,0.606253047,-0.023568872,-0.173161314
521.02,9.79799055,3.573977265,1.037892583,0.761327192,0.611045221,0.024038689,-0.215468757
521.153,9.888085385,3.583616142,1.053548325,0.778065438,0.599384355,0.035500586,-0.184640941
521.22,9.936382337,3.579034297,1.041656981,0.783077615,0.591503008,0.043025563,-0.18724968
521.353,10.05954106,3.578646203,1.048161858,0.782914801,0.596357898,0.004768014,-0.177141011
521.453,10.11958318,3.578797219,1.064935903,0.771056785,0.618965324,-0.014981007,-0.148757961
521.619,10.2772265,3.550889695,1.077356082,0.787397658,0.604916123,-0.002448929,-0.118639852
521.719,10.32985136,3.57147271,1.072931229,0.790982323,0.596253237,0.037385127,-0.132028003
521.819,10.37216426,3.546564999,1.045490618,0.790653179,0.581425243,0.05370004,-0.184197024
521.919,10.4463431,3.535419376,1.04258774,0.7910256,0.584749245,0.054854489,-0.171282825
522.052,10.5472361,3.535190055,1.043315693,0.787090054,0.596069289,0.046884127,-0.151632875
522.152,10.62210346,3.529392041,1.059043016,0.773642044,0.612016484,-0.001218138,-0.164049771
522.252,10.80061581,3.517087076,1.100467042,0.771669437,0.607568623,-0.042273429,-0.183301952
522.352,10.78204669,3.513798064,1.102904602,0.768830581,0.603733708,-0.075174464,-0.196860225
522.452,10.82446545,3.532532689,1.059701526,0.759756233,0.602783886,-0.013271012,-0.243404877
522.553,10.85479512,3.550855979,1.037032276,0.754854186,0.606489837,0.036349366,-0.247070758
522.62,10.91064441,3.521049699,1.024182088,0.746936103,0.606701038,0.033679463,-0.269937035
522.72,11.02659426,3.51831767,1.040334829,0.758115059,0.615034515,0.018260559,-0.216010775
522.82,11.07759216,3.534901346,1.075340173,0.756230228,0.629384777,-0.00157759,-0.178852333
522.954,11.18860964,3.508957432,1.082208044,0.760853061,0.629369962,-0.000131486,-0.158101399
523.155,11.28473008,3.518147984,1.061685076,0.783504671,0.589236836,0.051212554,-0.190519438
523.222,11.31627811,3.541287465,1.055394244,0.782357555,0.589187452,0.062879883,-0.191887785
523.289,11.35662046,3.519048104,1.046491972,0.77554625,0.594846919,0.049389067,-0.205538018
523.389,11.44745609,3.524033287,1.046110331,0.783594358,0.592101518,0.053405118,-0.180398361
523.489,11.48306375,3.529427373,1.025909371,0.774415938,0.598088678,0.035054824,-0.203324979
523.623,11.61986638,3.574280018,1.08064478,0.786942054,0.590286633,-0.018893202,-0.178681115
523.723,11.68980309,3.557550446,1.080777161,0.781890912,0.592774119,-0.019204661,-0.192084946
523.823,11.74828809,3.570657491,1.066125838,0.782649771,0.586763124,0.021277421,-0.206677634
523.923,11.80540856,3.587414541,1.044548269,0.776065946,0.5848034,0.049926693,-0.230724848
524.023,11.85833617,3.596787052,1.006567468,0.781635781,0.563447356,0.090320125,-0.25182307
524.09,11.91070988,3.569191901,1.026410699,0.757757763,0.604294465,0.017796831,-0.245590401
524.19,12.00928691,3.547249475,1.044086724,0.768191521,0.601590206,-0.003877675,-0.218988528
524.257,12.05984014,3.545745353,1.038958874,0.761798784,0.613507296,0.018812956,-0.207165353
524.39,12.17142128,3.543415375,1.087046573,0.782467255,0.603237113,-0.016030521,-0.153600142
524.49,12.19820161,3.54721102,1.053220573,0.770784879,0.599872328,0.031237387,-0.212292454
524.557,12.23389289,3.533692074,1.048328318,0.771463278,0.591221168,0.034762463,-0.232580121
524.623,12.2728382,3.530293899,1.041076363,0.781317069,0.578576106,0.041987443,-0.230283263
524.723,12.35968732,3.53587087,1.046454378,0.780042998,0.587242622,0.017578626,-0.215336982
524.89,12.4398261,3.595995693,1.032962583,0.778107042,0.599652672,0.028821062,-0.184757817
524.99,12.49064091,3.60129194,1.084624597,0.777373508,0.602651778,-0.048838706,-0.173539746
525.09,12.55238876,3.575643652,1.067930174,0.756391451,0.606134369,-0.050590161,-0.24065273
525.223,12.64120772,3.562923335,1.04909537,0.763883025,0.588800435,-0.022295798,-0.263248302
525.323,12.7212997,3.546838958,1.052699623,0.767189977,0.578534743,-0.043412183,-0.273555247
525.457,12.77846138,3.518924895,1.036975689,0.749178012,0.596957488,-0.052240789,-0.282214393
525.557,12.84590728,3.490552926,1.081775056,0.75672439,0.602819233,-0.093798529,-0.234902121
525.657,12.95148808,3.448883015,1.076660243,0.759342362,0.598536927,-0.08925392,-0.23913691
525.757,12.98313252,3.42648984,1.057471275,0.766943518,0.577837438,-0.077527411,-0.268125038
525.957,13.07614941,3.385743179,1.042257363,0.759101602,0.573787386,-0.036715669,-0.305261778
526.057,13.20551146,3.35941268,1.061396956,0.760037965,0.57490697,-0.03234496,-0.301293994
526.157,13.21033527,3.346032744,1.039037151,0.757969979,0.574120425,-0.051817971,-0.305257509
526.257,13.27680525,3.369390203,1.067703423,0.777240033,0.569070685,-0.079755352,-0.256311471
526.358,13.3044016,3.314483031,1.039526355,0.735177992,0.578003707,-0.114324296,-0.335193959
526.458,13.44548355,3.268844096,1.08918383,0.740129459,0.556976265,-0.155865771,-0.343062217
526.558,13.46533087,3.275663332,1.065977646,0.724347156,0.565541189,-0.138269027,-0.369277724
526.658,13.4949944,3.23763749,1.040306173,0.723057252,0.54417077,-0.117239642,-0.409049203
526.791,13.56753929,3.182812026,1.039951258,0.710580891,0.563226172,-0.153850235,-0.392659116
526.891,13.65325234,3.121124054,1.060984671,0.718694818,0.55511901,-0.175012582,-0.380383016
526.991,13.66632633,3.088553658,1.016932657,0.69707908,0.570158081,-0.144308739,-0.410092071
527.125,13.71780597,3.024416006,1.062748143,0.715464433,0.547511334,-0.186838372,-0.391705766
527.258,13.82934572,2.992432066,1.046725655,0.698749005,0.56441302,-0.129140815,-0.420131433
527.391,13.89068668,2.963678452,1.038150496,0.691454153,0.578159135,-0.147531809,-0.407256104
527.491,13.98033682,2.945594905,1.040737382,0.723218165,0.557609675,-0.13633517,-0.383978721
527.591,14.04866785,2.932292416,1.070941613,0.725874858,0.562414406,-0.175255537,-0.355079179
527.725,14.13669358,2.864051105,1.055552953,0.706521632,0.550940356,-0.183792926,-0.404366255
527.825,14.18866307,2.848219375,1.061604362,0.710113123,0.544567147,-0.17121592,-0.412154199
528.025,14.29054879,2.782438726,1.026729393,0.68985054,0.540952566,-0.138413631,-0.460780013
528.125,14.34887121,2.718539545,1.03740325,0.679870846,0.549502129,-0.180773355,-0.450715029
528.258,14.40649288,2.669870199,1.029888463,0.678438173,0.56564576,-0.175662112,-0.434637024
528.358,14.48690513,2.640547513,1.068385997,0.692653133,0.577926863,-0.194510141,-0.385224587
528.491,14.55406237,2.540490224,1.063321657,0.680795465,0.567513531,-0.165812703,-0.432379549
528.592,14.57516199,2.510756906,1.048112503,0.676688049,0.558757277,-0.160349699,-0.451853476
528.692,14.64733044,2.502815428,1.037118904,0.676262909,0.572872269,-0.152301187,-0.43736734
528.792,14.7118016,2.451955589,1.044281095,0.68970953,0.563230001,-0.1752369,-0.419958045
528.893,14.7656193,2.435968187,1.072683535,0.707604203,0.55835477,-0.199018451,-0.38461396
528.993,14.87167911,2.394144663,1.062879172,0.692713192,0.549278093,-0.202611757,-0.4211775
529.094,14.9230782,2.360692302,1.086890924,0.693344551,0.537288702,-0.233285278,-0.419728679
529.194,14.97877495,2.32596512,1.072430234,0.687032035,0.548296682,-0.195177673,-0.435044145
529.294,15.01657479,2.299204808,1.053384931,0.658428865,0.57349489,-0.18785867,-0.449760115
529.395,15.09723692,2.274655839,1.046522198,0.695605986,0.551471631,-0.171901715,-0.427154718
529.529,15.18407628,2.164640637,1.046154116,0.673857077,0.57178029,-0.196152857,-0.424862327
529.662,15.28307534,2.153753774,1.063835811,0.713765953,0.574400635,-0.168955666,-0.363395181
529.762,15.36458449,2.090208628,1.060806633,0.712125945,0.581698048,-0.133748252,-0.36961524
529.862,15.4003643,2.028957491,1.059373865,0.711757298,0.566373137,-0.138304072,-0.391784383
529.962,15.47042021,1.990191617,1.042357391,0.706236253,0.567773904,-0.130317003,-0.402343917
530.162,15.59433692,1.97395821,1.061052212,0.710307952,0.571642676,-0.183781942,-0.367302957
530.262,15.71667126,1.905028892,1.070153509,0.71789794,0.557830802,-0.185396441,-0.372928282
530.362,15.77105883,1.925025773,1.051008645,0.714610699,0.563527651,-0.145782032,-0.387963574
530.462,15.84409378,1.861927051,1.044148808,0.695974947,0.561437206,-0.134362432,-0.427029125
530.562,15.88344565,1.888787657,1.029285265,0.724467427,0.558217976,-0.1179281,-0.386823734
530.662,16.01879998,1.770979458,1.041731842,0.707268192,0.562433535,-0.142279631,-0.403976151
530.962,16.17147438,1.726720663,1.046967288,0.738382351,0.592278629,-0.09983895,-0.306642648
531.028,16.18271397,1.720770593,1.028255467,0.727403085,0.592984989,-0.077980534,-0.336411343
531.362,16.43298838,1.556131824,1.0427544,0.716406371,0.582944926,-0.133608547,-0.359285235
531.462,16.47601964,1.563438705,1.042096411,0.72093064,0.581065985,-0.136434111,-0.352146372
531.595,16.58098045,1.515984432,1.04774968,0.705096047,0.592504492,-0.144316154,-0.361871302
531.695,16.60083031,1.510162891,1.052085175,0.694529888,0.593530003,-0.147431714,-0.378964722
531.795,16.68128113,1.474271454,1.035223139,0.696218817,0.59037163,-0.113437227,-0.392266098
531.895,16.72263282,1.444139174,1.029584972,0.695912301,0.586670358,-0.135526668,-0.391352121
531.995,16.80191513,1.390433577,1.037779988,0.700156763,0.58746934,-0.153402572,-0.375669979
532.128,16.90477639,1.320674886,1.065556234,0.720253604,0.591106846,-0.148880421,-0.331152627
